Fields allocated and randomly filled
1,4.4.8.8,32,12,256,293,120,3158,111
2,4.4.8.8,32,12,256,292,116,3250,110
3,4.4.8.8,32,12,256,291,116,3235,110
4,4.4.8.8,32,12,256,291,119,3147,110
5,4.4.8.8,32,12,256,292,121,3157,111
6,4.4.8.8,32,12,256,291,126,3156,111
7,4.4.8.8,32,12,256,292,119,3247,110
8,4.4.8.8,32,12,256,298,116,3151,110
9,4.4.8.8,32,12,256,301,117,3148,110
10,4.4.8.8,32,12,256,296,116,3192,110
11,4.4.8.8,32,12,256,298,122,3215,111
12,4.4.8.8,32,12,256,308,115,3141,118
13,4.4.8.8,32,12,256,297,116,3132,112
14,4.4.8.8,32,12,256,329,116,3109,110
15,4.4.8.8,32,12,256,296,115,3149,110
16,4.4.8.8,32,12,256,297,117,3150,111
17,4.4.8.8,32,12,256,297,118,3154,112
18,4.4.8.8,32,12,256,297,117,3137,110
19,4.4.8.8,32,12,256,297,115,3144,111
20,4.4.8.8,32,12,256,297,115,3152,110
21,4.4.8.8,32,12,256,296,119,3149,110
22,4.4.8.8,32,12,256,296,115,3140,110
23,4.4.8.8,32,12,256,302,116,3146,111
24,4.4.8.8,32,12,256,296,116,3141,111
25,4.4.8.8,32,12,256,296,116,3152,110
26,4.4.8.8,32,12,256,301,115,3142,109
27,4.4.8.8,32,12,256,302,115,3140,111
28,4.4.8.8,32,12,256,296,115,3153,112
29,4.4.8.8,32,12,256,312,116,3129,111
30,4.4.8.8,32,12,256,299,115,3146,113
31,4.4.8.8,32,12,256,296,118,3143,110
32,4.4.8.8,32,12,256,296,115,3151,110
33,4.4.8.8,32,12,256,297,116,3148,109
34,4.4.8.8,32,12,256,302,116,3143,110
35,4.4.8.8,32,12,256,297,116,3140,110
36,4.4.8.8,32,12,256,296,115,3158,110
37,4.4.8.8,32,12,256,297,117,3140,115
38,4.4.8.8,32,12,256,298,117,3147,110
39,4.4.8.8,32,12,256,297,115,3139,110
40,4.4.8.8,32,12,256,296,115,3151,111
41,4.4.8.8,32,12,256,297,118,3145,113
42,4.4.8.8,32,12,256,297,116,3138,110
43,4.4.8.8,32,12,256,296,116,3155,111
44,4.4.8.8,32,12,256,296,115,3147,110
45,4.4.8.8,32,12,256,305,116,3137,110
46,4.4.8.8,32,12,256,297,115,3148,110
47,4.4.8.8,32,12,256,300,117,3147,110
48,4.4.8.8,32,12,256,297,115,3149,110
49,4.4.8.8,32,12,256,297,115,3146,111
50,4.4.8.8,32,12,256,298,116,3146,110
51,4.4.8.8,32,12,256,301,116,3138,111
52,4.4.8.8,32,12,256,296,115,3151,110
53,4.4.8.8,32,12,256,300,117,3147,110
54,4.4.8.8,32,12,256,298,115,3140,111
55,4.4.8.8,32,12,256,296,116,3147,110
56,4.4.8.8,32,12,256,296,115,3156,110
